관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
44200-00010,자연애소공원,소공원,,충청남도 아산시 도고면 신언리826,36.756709,126.8716039,8031,운동기구(9종)+게이트볼장,,의자(5)+파고라(1)+앉음벽(1),,,2008-09-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00011,숲속향기소공원,소공원,,충청남도 아산시 도고면 신언리816,36.754926,126.871159,5761,운동기구(20종),,의자(10)+정자(1),,,2020-09-03,충청남도 아산시청,041-540-2123,2022-03-30
44200-00012,남산근린공원,근린공원,,충청남도 아산시 온천동 266-133,36.781438,126.995383,409502,운동시설(84),유희시설(15),휴양시설(357)+화장실+주차장,야외공연장,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00013,용화근린공원,근린공원,,충청남도 아산시 용화동 941(모아아파트앞),36.76906399,126.9961665,21310,운동시설(9종),,의자(13)+평상(1),,,2014-08-07,충청남도 아산시청,041-540-2123,2022-03-30
44200-00014,장골근린공원,근린공원,,충청남도 아산시 용화동 1061(용화중),36.780379,126.996783,10121,운동시설(10종),,의자(14)+정자(1)+파고라(1),,,2003-02-27,충청남도 아산시청,041-540-2123,2022-03-30
44200-00015,가온어린이공원,어린이공원,,충청남도 아산시 배방읍 북수리 1471,36.774605,127.074051,1500,운동기구(7종),그네(1)+흔들(1)+조합(1),의자(7)+파고라(1),,,2014-01-10,충청남도 아산시청,041-540-2123,2022-03-30
44200-00016,울림어린이공원,어린이공원,,충청남도 아산시 배방읍 북수리 1159,36.77121923,127.067961,2600,운동기구(7종),그네(1)+흔들(1)+조합(1),의자(7)+파고라(1),,,2014-01-10,충청남도 아산시청,041-540-2123,2022-03-30
44200-00017,아띠어린이공원,어린이공원,,충청남도 아산시 배방읍 북수리 1020,36.77213303,127.065475,1700,운동기구(8종),그네(1)+조합(1),야외탁자(1)+의자(11)+파고라(1),,,2005-07-01,충청남도 아산시청,041-540-2123,2022-03-30
44200-00018,이내어린이공원,어린이공원,,충청남도 아산시 배방읍 북수리 1376,36.77462271,127.070853,1600,운동기구(10종),그네(1)+흔들(4)+조합(2),의자(8)+파고라(2),,,2014-01-10,충청남도 아산시청,041-540-2123,2022-03-30
44200-00019,해밀어린이공원,어린이공원,,충청남도 아산시 탕정면 명암리 928-2,36.79820424,127.060505,4781,,그네(1)+조합(1)+기타(2),파고라(2),,,2016-10-14,충청남도 아산시청,041-540-2123,2022-03-30
44200-00020,명암어린이공원,어린이공원,,충청남도 아산시 탕정면 명암리 941-1,36.79720556,127.058318,1523,,그네(1)+흔들(4)+조합(1),파고라(1),,,2016-10-14,충청남도 아산시청,041-540-2123,2022-03-30
44200-00021,아름어린이공원,어린이공원,,충청남도 아산시 둔포면 석곡리 1447,36.921601,127.059742,4927,,흔들(4)+조합(1),의자(12)+파고라(2),,,2013-07-16,충청남도 아산시청,041-540-2123,2022-03-30
44200-00022,행복그루어린이공원,어린이공원,,충청남도 아산시 둔포면 석곡리 1804,36.92188648,127.0546998,3011,운동기구(3종)+농구장,조합(1),의자(11)+파고라(1)+앉음벽(2),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00023,한아름어린이공원,어린이공원,,충청남도 아산시 둔포면 석곡리 1796,36.925259,127.054715,3000,,흔들(3)+조합(1),의자(9)+파고라(1)+앉음벽(2),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00024,별빛어린이공원,어린이공원,,충청남도 아산시 둔포면 석곡리 1820,36.922235,127.048953,2996,,흔들(3)+조합(1),,,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00025,아인어린이공원,어린이공원,,충청남도 아산시 인주면 대음리 197-3,36.84480386,126.859363,5895,운동시설(4종),,파고라(1)+의자(14),,,2016-10-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00026,미소어린이공원,어린이공원,,충청남도 아산시 도고면 기곡리 324-3,36.760071,126.888119,1600,운동기구(4종),그네(1)+흔들(1)+조합(1),의자(8)+파고라(2),,,2013-06-01,충청남도 아산시청,041-540-2123,2022-03-30
44200-00027,달숲어린이공원,어린이공원,,충청남도 아산시 도고면 기곡리 317-5,36.76030758,126.8839874,2740,,그네(1)+흔들(1)+조합(1),,,,2013-06-01,충청남도 아산시청,041-540-2123,2022-03-30
44200-00028,온가람어린이공원,어린이공원,,충청남도 아산시 신창면 남성리 833,36.789515,126.952338,2019,,흔들(3)+조합(1),의자(12)+파고라(2),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00029,맑은어린이공원,어린이공원,,충청남도 아산시 온천동 1570,36.788348,127.000878,1509,,그네(1)+시소(2)+기타(1),의자(8)+파고라(2),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00030,동그라미근린공원,근린공원,,충청남도 아산시 용화동 1572(신도브레뉴),36.773343,127.010238,10307,운동시설(7종),,의자(19)+정자(2)+파고라(2)+데크(1)+앉음벽(1),,경로당,2018-07-16,충청남도 아산시청,041-540-2123,2022-03-30
44200-00031,풍기근린공원,근린공원,,충청남도 아산시 풍기동 441,36.77397389,127.020324,10280,운동시설(7종),,의자(11)+정자(1)+데크(3),,,2011-08-03,충청남도 아산시청,041-540-2123,2022-03-30
44200-00032,늘해랑어린이공원,어린이공원,,충청남도 아산시 배방읍 공수리 629,36.772209,127.0510439,3350,운동기구(4종),조합(2)+흔들(2),화장실,,,2005-07-01,충청남도 아산시청,041-540-2123,2022-03-30
44200-00033,다모여어린이공원,어린이공원,,충청남도 아산시 배방읍 공수리 1168,36.77134697,127.0572981,1530,운동기구(4종),그네(1)+흔들(2)+조합(1),의자(5)+파고라(1)+앉음벽(1),,,2005-07-01,충청남도 아산시청,041-540-2123,2022-03-30
44200-00034,형제어린이공원,어린이공원,,충청남도 아산시 배방읍 공수리 637,36.772518,127.0616829,1517,,흔들(1)+조합(1),의자(5)+파고라(3)+안음벽(2),,,2005-07-01,충청남도 아산시청,041-540-2123,2022-03-30
44200-00035,풀내음어린이공원,어린이공원,,충청남도 아산시 배방읍 북수리 1278,36.771616,127.071569,2478,운동기구(7종),그네(1)+흔들(2)+조합(1),야외탁자(2)+의자(4),,,2014-01-10,충청남도 아산시청,041-540-2123,2022-03-30
44200-00036,새잎어린이공원,어린이공원,,충청남도 아산시 온천동 1379,36.787515,126.998789,1960,운동기구(4종),조합놀이대(1)+기타(2),의자(8)+파고라(2),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00037,동글어린이공원,어린이공원,,충청남도 아산시 온천동 1442,36.78984595,126.997842,1840,배드민턴장(1),조합놀이대(1)+시소(2)+기타(1),화장실+의자(13),,,2017-07-31,충청남도 아산시청,041-540-2123,2022-03-30
44200-00038,녹색어린이공원,어린이공원,,충청남도 아산시 온천동 1458,36.79001141,127.0000937,1600,,조합놀이대(1)+시소(2)+기타(1),,,,2014-09-15,충청남도 아산시청,041-540-2123,2022-03-30
44200-00039,푸르미어린이공원,어린이공원,,충청남도 아산시 온천동 1859,36.787538,127.003769,2140,운동기구(4종),조합놀이대(1)+시소(2)+기타(2),음수전+의자(8)+정자(1),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00040,드림어린이공원,어린이공원,,충청남도 아산시 모종동 618,36.78478119,127.019841,2092,운동기구(8종),조합놀이대(1)+시소(2)+기타(2),의자(8)+파고라(3),,,2014-12-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00041,제17호공원(어의정),어린이공원,,충청남도 아산시 온천동 578,36.776154,126.999145,2061,운동기구(5종),,음수전+의자(22)+정자(1)+파고라(2),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00042,도담어린이공원,어린이공원,,충청남도 아산시 온천동 760,36.77850049,127.002632,1969,운동기구(8종),조합놀이대(1)+시소(2)+기타(1),의자(8)+파고라(1),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00043,바른뿌리어린이공원,어린이공원,,충청남도 아산시 권곡동 531-3,36.787471,127.014068,1691,운동기구(4종),그네(1)+흔들(1)+조합(1),의자(1)+정자(1)+파고라(1),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00044,방글어린이공원,어린이공원,,충청남도 아산시 권곡동 409-3,36.79096415,127.0097393,1635,운동기구(1종)+농구장(1),흔들(1)+조합(1),의자(8)+파고라(2)+앉음벽(2),,,2018-07-16,충청남도 아산시청,041-540-2123,2022-03-30
44200-00045,햇살어린이공원,어린이공원,,충청남도 아산시 권곡동 622,36.79358738,127.010656,1973,운동기구(3종),흔들(3)+조합(1),의자(12)+파고라(1),,,2009-06-10,충청남도 아산시청,041-540-2123,2022-03-30
44200-00046,노니어린이공원,어린이공원,,충청남도 아산시 모종동 575-1,36.782526,127.013234,1673,운동기구(9종),그네(1)+흔들(2)+조합(1),의자(14)+정자(1)+파고라(3),,,2004-10-01,충청남도 아산시청,041-540-2123,2022-03-30
44200-00047,못나루어린이공원,어린이공원,,충청남도 아산시 모종동 568-6,36.783155,127.016625,1400,운동기구(4종),조합(1),의자(18)+정자(1)+파고라(1),,,2016-10-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00048,볕뉘어린이공원,어린이공원,,충청남도 아산시 모종동 572-2,36.781958,127.015245,1015,운동기구(4종)+농구장(1),그네(1)+흔들(2),의자(6),,,2004-06-01,충청남도 아산시청,041-540-2123,2022-03-30
44200-00049,빛나라어린이공원,어린이공원,,충청남도 아산시 권곡동 524-10,36.78935713,127.007454,1033,운동기구(3종),흔들(5)+조합(1),의자(8)+파고라(1),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00050,또바기어린이공원,어린이공원,,충청남도 아산시 권곡동 537-7,36.78822529,127.008647,1654,운동기구(5종)+농구장(1),그네(1)+흔들(2),의자(7)+파고라(1),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00051,나비어린이공원,어린이공원,,충청남도 아산시 방축동 708,36.78501111,126.9911375,1754,운동기구(4종),그네(1)+흔들(5)+조합(1),의자(5)+파고라(1)+앉음벽(1),,,2011-08-03,충청남도 아산시청,041-540-2123,2022-03-30
44200-00052,동화어린이공원,어린이공원,,충청남도 아산시 실옥동 539,36.79023504,126.991185,1906,,그네(2)+흔들(4)+조합(1),자전거보관대+의자(6)+정자(1),,,2020-07-06,충청남도 아산시청,041-540-2123,2022-03-30
44200-00053,꽃분어린이공원,어린이공원,,충청남도 아산시 용화동 972,36.777835,127.008989,1608,운동기구(2종),흔들(3)+조합(1),의자(3)+파고라(1)+앉음벽(3),,,2020-06-25,충청남도 아산시청,041-540-2123,2022-03-30
44200-00054,너더리어린이공원,어린이공원,,충청남도 아산시 용화동 1353(용화택지개발지구내),36.772536,127.003042,1583,운동기구(2종),흔들(2)+기타(1),의자(7)+파고라(2)+앉음벽(1),,,2020-06-25,충청남도 아산시청,041-540-2123,2022-03-30
44200-00055,삼화어린이공원,어린이공원,,충청남도 아산시 용화동 400-17,36.773122,126.993552,1500,운동기구(5종)+배드민턴장(1),조합(1),의자(1)+파고라(1)+앉음벽(1),,,2017-10-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00056,한마음어린이공원,어린이공원,,충청남도 아산시 용화동 612,36.77550772,126.998151,1549,운동기구(4종),흔들(2)+조합(1),의자(13)+파고라(4),,,2017-10-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00057,용푸름어린이공원,어린이공원,,충청남도 아산시 용화동 711,36.773693,126.996801,3453,운동기구(5종),오르는기구(2)+조합(1),화장실+앉음벽(1),,,2017-10-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00058,더함어린이공원,어린이공원,,충청남도 아산시 용화동 710,36.772847,126.995976,1539,운동기구(3종),그네(1)+흔들(2)+조합(1),의자(10)+파고라(2),,,2017-10-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00059,온사랑어린이공원,어린이공원,,충청남도 아산시 용화동 842,36.7694311,126.995079,1702,운동기구(4종),흔들(5)+조합(1),음수전+의자(10)+파고라(1),,,2014-08-07,충청남도 아산시청,041-540-2123,2022-03-30
44200-00060,아이좋아어린이공원,어린이공원,,충청남도 아산시 풍기동 229-80,36.775586,127.016356,2500,운동기구(7종),조합(1),의자(10)+파고라(2),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00061,새싹어린이공원,어린이공원,,충청남도 아산시 권곡동85-3,36.790059,127.019535,2190,운동기구(7종),그네(1)+흔들(4)+조합(1),자전거보관대+의자(12)+파고라(1),,,2003-02-27,충청남도 아산시청,041-540-2123,2022-03-30
44200-00062,어울림근린공원,근린공원,,충청남도 아산시 모종동 639,36.782446,127.021547,11564,운동기구(10종),,음수전(2)+자전거보관대(1)+의자(22)+정자(1)+파고라(5)+앉음벽(1),,,2015-04-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00063,가온길근린공원,근린공원,,충청남도 아산시 풍기동 453,36.777539,127.019488,11018,운동기구(6종),,음수전(2)+자전거보관대(1)+의자(43)+파고라(4)+데크(5)+앉음벽(1),,,2016-10-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00064,월랑수변공원,수변공원,,충청남도 아산시 월랑리 550-1,36.8456119,127.0721158,58622,농구장+족구장+운동기구(10종),,파고라(4)+의자(35),,,2016-12-19,충청남도 아산시청,041-540-2123,2022-03-30
44200-00065,달비체근린공원,근린공원,,충청남도 아산시 월랑리 703,36.8545768,127.0744941,13646,운동시설(5종),그네+나무오르기+줄오르기+통나무놀이기구,파고라(2)+의자(72)+테이블(3),,조경석,2020-08-27,충청남도 아산시청,041-540-2123,2022-03-30
44200-00066,다온근린공원,근린공원,,충청남도 아산시 배방읍 공수리 1512,36.77439519,127.0506067,29709,운동기구(8종)+축구장+농구장,,앉음벽(3)+의자(40)+파고라(7),,운동기구(4기),2005-07-01,충청남도 아산시청,041-540-2123,2022-03-30
44200-00067,디스플레이시티 1,근린공원,,충청남도 아산시 탕정면 명암리 1308,36.817908,127.064414,74969,,,,,,2020-08-27,충청남도 아산시청,041-540-2123,2022-03-30
44200-00068,온샘근린공원,근린공원,,충청남도 아산시 탕정면 갈산리 806,36.79603789,127.055366,35135,농구장+족구장+배드민턴장+운동기구(6종)+운동공간(3)+체력단련공간(6),조합놀이대(1)+그네(1)+그네보호대(1)+시소,데크(2)+앉음벽+등의자(6)+평의자(17)+흔들의자(3)+파고라(10),,조경석(3),2016-12-19,충청남도 아산시청,041-540-2123,2022-03-30
44200-00069,한빛근린공원(월천지구),근린공원,,충청남도 아산시 북수리 1783,36.925417,127.051714,25424,운동시설(84),,휴양시설(95)+주차장,,조경시설(4),2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00070,신도시1호공원(용곡공원),근린공원,,충청남도 아산시 배방읍 장재리 1197,36.796614,127.092852,170597,운동기구(9종),조합(1)+흔들(1),앉음벽(14)+평상(22)+의자(28)+파고라(4),,,2014-01-10,충청남도 아산시청,041-540-2123,2022-03-30
44200-00071,신도시2호공원(지산공원),근린공원,,충청남도 아산시 배방읍 장재리 1343,36.79191227,127.0973916,200041,운동기구(14종)+배드민턴장+농구장,조합(3),앉음벽(30)+평상(4)+의자(232)+파고라(31),,,2014-01-10,충청남도 아산시청,041-540-2123,2022-03-30
44200-00072,신도시3호공원(앙강공원),근린공원,,충청남도 아산시 배방읍 장재리 1601,36.785191,127.098848,16178,운동기구(8종)+축구장,조합(1)+시소(2),앉음벽(5)+의자(75)+파고라(9),,,2014-01-10,충청남도 아산시청,041-540-2123,2022-03-30
44200-00073,신도시4호공원(호수공원),근린공원,,충청남도 아산시 배방읍 장재리 1745,36.793114,127.101164,19404,농구장+다목적구장,,앉음벽(4)+의자(45)+파고라(17),,,2018-12-26,충청남도 아산시청,041-540-2123,2022-03-30
44200-00074,신도시5호공원(아산역사공원),근린공원,,충청남도 아산시 배방읍 장재리 2078,36.798085,127.104244,14098,,기타(6),앉음벽(4)+의자(43)+파고라(2),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00075,신도시6호공원(아산역사공원),근린공원,,충청남도 아산시 배방읍 장재리 1762,36.794668,127.106228,10721,,,앉음벽(11)+의자(18)+파고라(10),,,2019-05-31,충청남도 아산시청,041-540-2123,2022-03-30
44200-00076,신도시7호공원(아산역사공원),근린공원,,충청남도 아산시 배방읍 장재리 2089,36.790542,127.106238,17724,축구장,기타(11),앉음벽(5)+의자(38)+파고라(3),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00077,신도시8호공원(탑골재공원),근린공원,,충청남도 아산시 배방읍 장재리 1768,36.79576991,127.110237,37884,운동기구(5종)+축구장+족구장,,앉음벽(2)+평상(6)+의자(29)+파고라(1),,,2003-11-06,충청남도 아산시청,041-540-2123,2022-03-30
44200-00078,11호근린공원(탕정택지지구),근린공원,,충청남도 아산시 배방읍 휴대리 410-2일원,36.7818522,127.1050099,23019,운동기구(11종)+게이트볼장,,앉음벽(10)+의자(39)+파고라(12),,,2003-07-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00079,배들소공원,소공원,,충청남도 아산시 배방읍 공수리 1439,36.772636,127.044211,4212,운동기구(3종),,,,,2009-08-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00080,라온소공원,소공원,,충청남도 아산시 배방읍 공수리 1593,36.776031,127.056075,1479,,,의자(3)+파고라(1),,,2009-08-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00081,라움소공원,소공원,,충청남도 아산시 배방읍 북수리 1618,36.772167,127.081019,835,,,의자(6)+파고라(2),,,2014-05-30,충청남도 아산시청,041-540-2123,2022-03-30
44200-00082,미리내소공원,소공원,,충청남도 아산시 도고면 북수리 1670,36.7686696,127.0717227,818,,,의자(3)+파고라(1),,,2014-05-30,충청남도 아산시청,041-540-2123,2022-03-30
44200-00083,세모소공원,소공원,,충청남도 아산시 음봉면 신휴리 779,36.903518,127.0683701,1063,운동기구(4종),,의자(3)+파고라(1),,,2014-10-27,충청남도 아산시청,041-540-2123,2022-03-30
44200-00084,바람소공원,소공원,,충청남도 아산시 둔포면 석곡리 1516,36.914404,127.061457,1014,,,의자(9)+파고라(1),,,2008-09-09,충청남도 아산시청,041-540-2123,2022-03-30
44200-00085,길섶소공원,소공원,,충청남도 아산시 둔포면 운용리 666,36.933215,127.0635500324,544,,,의자(8)+파고라(1),,,2009-12-04,충청남도 아산시청,041-540-2123,2022-03-30
44200-00086,고삿소공원,소공원,,충청남도 아산시 도고면 기곡리 306-1,36.761295,126.886756,4000,운동기구(14종),,의자(7)+파고라(2),,,1986-01-04,충청남도 아산시청,041-540-2123,2022-03-30
44200-00087,중앙소공원,소공원,,충청남도 아산시 온천동 2594,36.7881586,127.0009043,115,운동기구(3종),,의자(2),,,2008-12-31,충청남도 아산시청,041-540-2123,2022-03-30
44200-00088,벗소공원,소공원,,충청남도 아산시 온천동 2574,36.7881586,127.0009043,205,운동기구(6종),,의자(1),,,2008-12-31,충청남도 아산시청,041-540-2123,2022-03-30
44200-00089,만남소공원,소공원,,충청남도 아산시 모종동 645,36.779543,127.021243,996,,,의자(10)+앉음벽(1),,,2009-08-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00090,편백향기소공원,소공원,,충청남도 아산시 배미동 10-5,36.800988,126.976447,6168,운동기구(12종),,의자(5)+파고라(1)+앉음벽(1),,,2017-03-27,충청남도 아산시청,041-540-2123,2022-03-30
44200-00091,새날소공원,소공원,,충청남도 아산시 온천동 2674,36.7881586,127.0009043,103,운동기구(2종),,의자(2),,,2008-12-31,충청남도 아산시청,041-540-2123,2022-03-30
44200-00092,옥정수변공원,수변공원,,충청남도 아산시 온천동 1962,36.7881586,127.0009043,2618,,,의자(16)+화장실,,,2016-11-07,충청남도 아산시청,041-540-2123,2022-03-30
44200-00093,방축1수변공원(1),수변공원,,충청남도 아산시 방축동 750,36.774982,126.980427,6302,운동기구(4종),,의자(30)+파고라(1),,,2016-08-05,충청남도 아산시청,041-540-2123,2022-03-30
44200-00094,방축1수변공원(2),수변공원,,충청남도 아산시 방축동 737,36.774976,126.981405,821,,,의자(8),,,2016-08-05,충청남도 아산시청,041-540-2123,2022-03-30
44200-00095,방축1수변공원(3),수변공원,,충청남도 아산시 방축동 726,36.775204,126.982214,509,운동기구(3종),,의자(5),,,2016-08-05,충청남도 아산시청,041-540-2123,2022-03-30
44200-00096,은하어린이공원,어린이공원,,충청남도 아산시 배방읍 공수리 1485,36.7728796,127.046473,2108,,그네(1)+조합(1)+흔들(3),의자(8)+파고라(1)+앉음벽(2),,,2009-08-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00097,온빛어린이공원,어린이공원,,충청남도 아산시 배방읍 공수리 1514,36.774994,127.051191,1530,운동기구(4종),그네(1)+조합(1)+흔들(3),의자(13)+파고라(1),,,2009-08-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00098,아람어린이공원,어린이공원,,충청남도 아산시 배방읍 북수리 1563,36.77261984,127.076724,1765,,그네(1)+조합(2)+시소(2)+흔들(2),탁자(3)+앉음벽(2)+의자(21)+파고라(3),,,2014-05-30,충청남도 아산시청,041-540-2123,2022-03-30
44200-00099,움찬어린이공원,어린이공원,,충청남도 아산시 배방읍 북수리 1817,36.770374,127.0798404,1496,운동기구(6종),그네(1)+조합(2)+흔들(2),앉음벽(1)+탁자(3)+의자(19)+파고라(2),,,2014-05-30,충청남도 아산시청,041-540-2123,2022-03-30
44200-00100,물빛어린이공원,어린이공원,,충청남도 아산시 음봉면 월랑리 698,36.845022,127.0685499,1758,운동기구(5종),그네(1)+조합(1)+기타(1),의자(9)+파고라(1),,,2012-03-20,충청남도 아산시청,041-540-2123,2022-03-30
44200-00101,산들어린이공원,어린이공원,,충청남도 아산시 모종동 726,36.778124,127.022691,3067,운동기구(7종),그네(1)+시소(2)+흔들(3),앉음벽(1)+의자(11)+파고라(3),,,2010-05-31,충청남도 아산시청,041-540-2123,2022-03-30
44200-00102,꿈찬어린이공원,어린이공원,,충청남도 아산시 법곡동 328,36.76459974,127.011811,1560,운동기구(3종),조합(1)+흔들(3),의자(5)+파고라(1),,,1985-12-27,충청남도 아산시청,041-540-2123,2022-03-30
44200-00103,샛들어린이공원,어린이공원,,충청남도 아산시 풍기동 494,36.775913,127.023148,1798,,그네(1)+시소(2)+조합(1)+흔들(3),앉음벽(1)+의자(12)+파고라(2),,,2010-05-31,충청남도 아산시청,041-540-2123,2022-03-30
44200-00104,장재울어린이공원,어린이공원,,충청남도 아산시 배방읍 장재리 1918,36.785169,127.111123,4546,운동기구(3종),조합(1)+흔들(1),앉음벽(1)+의자(14)+파고라(3),,,2005-01-06,충청남도 아산시청,041-540-2123,2022-03-30
44200-00105,용연어린이공원,어린이공원,,충청남도 아산시 배방읍 장재리 1213,36.792743,127.092445,3165,인라인스케이트장,흔들(2)+기타(9),앉음벽(7)+의자(20)+파고라(7),,,2005-01-06,충청남도 아산시청,041-540-2123,2022-03-30
44200-00106,한글어린이공원,어린이공원,,충청남도 아산시 배방읍 장재리 1290,36.792411,127.093682,6784,운동기구(6종)+축구장,그네(1)+조합(1)+흔들(4)+기타(2),앉음벽(4)+평상(2)+의자(7)+파고라(3),,,2005-01-06,충청남도 아산시청,041-540-2123,2022-03-30
44200-00107,마을내어린이공원,어린이공원,,충청남도 아산시 배방읍 장재리 1209,36.791141,127.088882,2175,농구장,그네(1)+조합(1)+흔들(3),앉음벽(2)+의자(16)+파고라(1),,,2005-01-06,충청남도 아산시청,041-540-2123,2022-03-30
44200-00108,연고을어린이공원,어린이공원,,충청남도 아산시 배방읍 장재리 1538,36.787123,127.091229,2325,운동기구(3종),그네(1)+조합(1)+기타(1),의자(16)+파고라(1),,,2005-01-06,충청남도 아산시청,041-540-2123,2022-03-30
44200-00109,연화어린이공원,어린이공원,,충청남도 아산시 배방읍 장재리 1540,36.784426,127.093775,2502,운동기구(4종)+농구장,그네(1)+조합(1)+흔들(3),앉음벽(2)+의자(8)+파고라(1),,,2005-01-06,충청남도 아산시청,041-540-2123,2022-03-30
44200-00110,버섯골어린이공원,어린이공원,,충청남도 아산시 배방읍 장재리 1415,36.787256,127.096555,1760,,시소(2)+조합(1),앉음벽(14)+의자(4)+파고라(3),,,2005-01-06,충청남도 아산시청,041-540-2123,2022-03-30
44200-00111,포도어린이공원,어린이공원,,충청남도 아산시 배방읍 장재리 1627,36.785099,127.100594,1603,운동기구(6종)+지압길,조합(1)+흔들(2),앉음벽(2)+의자(3)+파고라(1),,,2005-01-06,충청남도 아산시청,041-540-2123,2022-03-30
44200-00112,대조원어린이공원,어린이공원,,충청남도 아산시 배방읍 장재리 1841,36.788243,127.111081,1778,운동기구(6종)+지압길,조합(1)+흔들(5)+기타(1),앉음벽(3)+의자(11)+파고라(1),,,2005-01-06,충청남도 아산시청,041-540-2123,2022-03-30
44200-00113,하늘도시자연공원,기타,,충청남도 아산시 용화동 1390,36.771048,127.005616,24719,,,의자(10)+파고라(2),,,1985-12-27,충청남도 아산시청,041-540-2123,2022-03-30
44200-00114,둔포체육공원,체육공원,,충청남도 아산시 둔포면 석곡리 1481,36.919466,127.058855,59332,운동기구(4종)+축구장+테니스장,,앉음벽(6)+의자(53)+파고라(5),,,2006-10-30,충청남도 아산시청,041-540-2123,2022-03-30
44200-00115,아산문화공원,문화공원,,충청남도 아산시 권곡동 448-1,36.794041,127.002321,138473,종합운동기구(1),,파고라(10)+데크(4)+의자(56)+주차장+자전거보관대,공연장,조경석+식수대+분수대+조형물,2011-01-01,충청남도 아산시청,041-540-2123,2022-03-30
44200-00116,외암문화공원,문화공원,,충청남도 아산시 송악면 역촌리 77,36.725919,127.012942,65685,,,파고라(12)+의자(31)+자전거보관대+주차장+화장실,공연장,,2009-06-01,충청남도 아산시청,041-540-2123,2022-03-30
44200-00117,3호문화공원,문화공원,,충청남도 아산시 온천동 318-2,36.784251,126.999608,2223,,기타(3),의자(23)+주차장,,,2012-11-30,충청남도 아산시청,041-540-2123,2022-03-30
44200-00118,밸리근린공원,근린공원,,충청남도 아산시 음봉면 신휴리 766,36.902288,127.061488,59903,농구장+배드민턴장+족구장+운동기구(4종),,파고라(8)+의자(52),,조경석(17)+조형물(2),2010-12-28,충청남도 아산시청,041-540-2123,2022-03-30
44200-00119,아산DC2단지1근린공원,근린공원,,충청남도 아산시 탕정면 명암리 산77-1,36.809075,127.058016,214094,운동기구(6종),,의자(12),,,2005-05-28,충청남도 아산시청,041-540-2123,2022-03-30
44200-00120,아산DC2단지2근린공원,근린공원,,충청남도 아산시 탕정면 명암리 산45-1,36.806382,127.0624004,118507,운동기구(4종),,자전거보관대+데크+평의자,,자연석(1)+식수대(1),2005-05-28,충청남도 아산시청,041-540-2123,2022-03-30
44200-00121,동암어린이공원,어린이공원,,충청남도 아산시 음봉면 동암리 715,36.843563,127.067811,2324,족구장,시소(1)+조합(1)+기타(3),의자(16)+파고라(2),,,2012-03-20,충청남도 아산시청,041-540-2123,2022-03-30
44810-00057,신소재1(수변공원),수변공원,,충청남도 예산군 고덕면 상몽리 442-2,36.7970473,126.702949,8669,,,,,,2011-06-16,충청남도 예산군청,041-339-7622,2022-03-30
44810-00011,신소재1(근린공원),근린공원,,충청남도 예산군 고덕면 상몽리 산36-121,36.79580472,126.698385,29512,,,,,,2011-06-16,충청남도 예산군청,041-339-7622,2022-03-30
44810-00050,신소재1(소공원),소공원,,충청남도 예산군 고덕면 상몽리 산69,36.797519,126.700023,2383,,,,,,2011-06-16,충청남도 예산군청,041-339-7622,2022-03-30
